id,date.entered,week,rating
91,1999-11-27,wk17,15.0
91,1999-11-27,wk18,17.0
91,1999-11-27,wk19,23.0
91,1999-11-27,wk20,30.0
91,1999-11-27,wk21,38.0
92,2000-11-04,wk1,78.0
92,2000-11-04,wk2,67.0
92,2000-11-04,wk3,57.0
92,2000-11-04,wk4,57.0
92,2000-11-04,wk5,51.0
92,2000-11-04,wk6,51.0
92,2000-11-04,wk7,51.0
92,2000-11-04,wk8,57.0
92,2000-11-04,wk9,55.0
92,2000-11-04,wk10,70.0
92,2000-11-04,wk11,69.0
92,2000-11-04,wk12,77.0
92,2000-11-04,wk13,88.0
92,2000-11-04,wk14,93.0
92,2000-11-04,wk15,100.0
93,2000-05-06,wk1,70.0
93,2000-05-06,wk2,32.0
93,2000-05-06,wk3,20.0
93,2000-05-06,wk4,16.0
93,2000-05-06,wk5,11.0
93,2000-05-06,wk6,7.0
93,2000-05-06,wk7,6.0
93,2000-05-06,wk8,4.0
93,2000-05-06,wk9,5.0
93,2000-05-06,wk10,4.0
93,2000-05-06,wk11,8.0
93,2000-05-06,wk12,9.0
93,2000-05-06,wk13,16.0
93,2000-05-06,wk14,30.0
93,2000-05-06,wk15,49.0
93,2000-05-06,wk16,68.0
93,2000-05-06,wk17,83.0
93,2000-05-06,wk18,88.0
93,2000-05-06,wk19,98.0
94,2000-08-26,wk1,87.0
94,2000-08-26,wk2,74.0
94,2000-08-26,wk3,59.0
94,2000-08-26,wk4,65.0
94,2000-08-26,wk5,59.0
94,2000-08-26,wk6,58.0
94,2000-08-26,wk7,59.0
94,2000-08-26,wk8,62.0
94,2000-08-26,wk9,89.0
94,2000-08-26,wk10,86.0
95,2000-06-17,wk1,92.0
95,2000-06-17,wk2,92.0
95,2000-06-17,wk3,97.0
95,2000-06-17,wk4,100.0
96,2000-06-10,wk1,77.0
97,2000-10-21,wk1,77.0
97,2000-10-21,wk2,71.0
97,2000-10-21,wk3,64.0
97,2000-10-21,wk4,57.0
97,2000-10-21,wk5,55.0
97,2000-10-21,wk6,51.0
97,2000-10-21,wk7,46.0
97,2000-10-21,wk8,44.0
97,2000-10-21,wk9,36.0
97,2000-10-21,wk10,39.0
97,2000-10-21,wk11,34.0
97,2000-10-21,wk12,46.0
97,2000-10-21,wk13,44.0
97,2000-10-21,wk14,36.0
97,2000-10-21,wk15,42.0
97,2000-10-21,wk16,53.0
97,2000-10-21,wk17,58.0
97,2000-10-21,wk18,74.0
97,2000-10-21,wk19,81.0
97,2000-10-21,wk20,86.0
98,2000-07-15,wk1,89.0
98,2000-07-15,wk2,88.0
98,2000-07-15,wk3,88.0
98,2000-07-15,wk4,91.0
98,2000-07-15,wk5,95.0
99,2000-01-08,wk1,94.0
99,2000-01-08,wk2,91.0
99,2000-01-08,wk3,57.0
99,2000-01-08,wk4,46.0
99,2000-01-08,wk5,46.0
99,2000-01-08,wk6,40.0
99,2000-01-08,wk7,34.0
99,2000-01-08,wk8,39.0
99,2000-01-08,wk9,42.0
99,2000-01-08,wk10,46.0
99,2000-01-08,wk11,50.0
99,2000-01-08,wk12,59.0
99,2000-01-08,wk13,66.0
99,2000-01-08,wk14,78.0
99,2000-01-08,wk15,87.0
99,2000-01-08,wk16,99.0
100,2000-07-08,wk1,77.0
100,2000-07-08,wk2,69.0
100,2000-07-08,wk3,53.0
100,2000-07-08,wk4,37.0
100,2000-07-08,wk5,33.0
100,2000-07-08,wk6,25.0
100,2000-07-08,wk7,24.0
100,2000-07-08,wk8,23.0
100,2000-07-08,wk9,22.0
100,2000-07-08,wk10,25.0
100,2000-07-08,wk11,28.0
100,2000-07-08,wk12,25.0
100,2000-07-08,wk13,11.0
100,2000-07-08,wk14,13.0
100,2000-07-08,wk15,13.0
100,2000-07-08,wk16,11.0
100,2000-07-08,wk17,18.0
100,2000-07-08,wk18,28.0
100,2000-07-08,wk19,36.0
100,2000-07-08,wk20,39.0
100,2000-07-08,wk21,45.0
101,2000-06-10,wk1,91.0
101,2000-06-10,wk2,80.0
101,2000-06-10,wk3,75.0
101,2000-06-10,wk4,61.0
101,2000-06-10,wk5,60.0
101,2000-06-10,wk6,52.0
101,2000-06-10,wk7,45.0
101,2000-06-10,wk8,40.0
101,2000-06-10,wk9,36.0
101,2000-06-10,wk10,32.0
101,2000-06-10,wk11,37.0
101,2000-06-10,wk12,45.0
101,2000-06-10,wk13,68.0
101,2000-06-10,wk14,80.0
101,2000-06-10,wk15,80.0
101,2000-06-10,wk16,89.0
101,2000-06-10,wk17,96.0
102,1999-11-13,wk1,94.0
102,1999-11-13,wk2,94.0
102,1999-11-13,wk3,94.0
102,1999-11-13,wk4,87.0
102,1999-11-13,wk5,77.0
102,1999-11-13,wk6,77.0
102,1999-11-13,wk7,83.0
102,1999-11-13,wk8,82.0
102,1999-11-13,wk9,82.0
102,1999-11-13,wk10,92.0
102,1999-11-13,wk11,76.0
102,1999-11-13,wk12,95.0
103,1999-11-27,wk1,91.0
103,1999-11-27,wk2,74.0
103,1999-11-27,wk3,64.0
103,1999-11-27,wk4,52.0
103,1999-11-27,wk5,38.0
103,1999-11-27,wk6,38.0
103,1999-11-27,wk7,34.0
103,1999-11-27,wk8,31.0
103,1999-11-27,wk9,21.0
103,1999-11-27,wk10,19.0
103,1999-11-27,wk11,12.0
103,1999-11-27,wk12,13.0
103,1999-11-27,wk13,15.0
103,1999-11-27,wk14,20.0
103,1999-11-27,wk15,19.0
103,1999-11-27,wk16,22.0
103,1999-11-27,wk17,23.0
103,1999-11-27,wk18,24.0
103,1999-11-27,wk19,31.0
103,1999-11-27,wk20,42.0
104,1999-10-16,wk1,80.0
104,1999-10-16,wk2,69.0
104,1999-10-16,wk3,68.0
104,1999-10-16,wk4,63.0
104,1999-10-16,wk5,60.0
104,1999-10-16,wk6,52.0
104,1999-10-16,wk7,42.0
104,1999-10-16,wk8,32.0
104,1999-10-16,wk9,30.0
104,1999-10-16,wk10,25.0
104,1999-10-16,wk11,22.0
104,1999-10-16,wk12,22.0
104,1999-10-16,wk13,26.0
104,1999-10-16,wk14,20.0
104,1999-10-16,wk15,19.0
104,1999-10-16,wk16,20.0
104,1999-10-16,wk17,26.0
104,1999-10-16,wk18,30.0
104,1999-10-16,wk19,35.0
104,1999-10-16,wk20,42.0
104,1999-10-16,wk21,50.0
105,2000-10-28,wk1,99.0
106,2000-11-11,wk1,92.0
106,2000-11-11,wk2,92.0
106,2000-11-11,wk3,95.0
106,2000-11-11,wk4,91.0
106,2000-11-11,wk5,91.0
106,2000-11-11,wk6,94.0
106,2000-11-11,wk7,100.0
107,2000-08-05,wk1,98.0
108,2000-09-02,wk1,82.0
108,2000-09-02,wk2,76.0
108,2000-09-02,wk3,74.0
108,2000-09-02,wk4,73.0
108,2000-09-02,wk5,73.0
108,2000-09-02,wk6,65.0
108,2000-09-02,wk7,59.0
108,2000-09-02,wk8,58.0
108,2000-09-02,wk9,54.0
108,2000-09-02,wk10,54.0
108,2000-09-02,wk11,53.0
108,2000-09-02,wk12,52.0
108,2000-09-02,wk13,55.0
108,2000-09-02,wk14,52.0
108,2000-09-02,wk15,57.0
108,2000-09-02,wk16,76.0
108,2000-09-02,wk17,91.0
108,2000-09-02,wk18,99.0
108,2000-09-02,wk20,91.0
108,2000-09-02,wk21,89.0
109,2000-06-17,wk1,86.0
109,2000-06-17,wk2,86.0
109,2000-06-17,wk3,82.0
109,2000-06-17,wk4,72.0
109,2000-06-17,wk5,65.0
109,2000-06-17,wk6,56.0
109,2000-06-17,wk7,56.0
109,2000-06-17,wk8,55.0
109,2000-06-17,wk9,44.0
109,2000-06-17,wk10,44.0
109,2000-06-17,wk11,43.0
109,2000-06-17,wk12,38.0
109,2000-06-17,wk13,40.0
109,2000-06-17,wk14,44.0
109,2000-06-17,wk15,61.0
109,2000-06-17,wk16,77.0
109,2000-06-17,wk17,85.0
109,2000-06-17,wk18,95.0
109,2000-06-17,wk19,97.0
110,1999-12-11,wk1,94.0
110,1999-12-11,wk2,84.0
110,1999-12-11,wk3,71.0
110,1999-12-11,wk4,71.0
110,1999-12-11,wk5,60.0
110,1999-12-11,wk6,63.0
110,1999-12-11,wk7,48.0
110,1999-12-11,wk8,48.0
110,1999-12-11,wk9,48.0
110,1999-12-11,wk10,55.0
110,1999-12-11,wk11,64.0
110,1999-12-11,wk12,71.0
110,1999-12-11,wk13,85.0
110,1999-12-11,wk14,85.0
110,1999-12-11,wk15,92.0
111,2000-01-08,wk1,97.0
111,2000-01-08,wk2,97.0
111,2000-01-08,wk3,83.0
111,2000-01-08,wk4,94.0
111,2000-01-08,wk5,84.0
111,2000-01-08,wk6,88.0
111,2000-01-08,wk7,85.0
111,2000-01-08,wk8,82.0
111,2000-01-08,wk9,77.0
111,2000-01-08,wk10,77.0
111,2000-01-08,wk11,85.0
111,2000-01-08,wk12,89.0
112,2000-04-22,wk1,74.0
112,2000-04-22,wk2,58.0
112,2000-04-22,wk3,53.0
112,2000-04-22,wk4,42.0
112,2000-04-22,wk5,35.0
112,2000-04-22,wk6,31.0
112,2000-04-22,wk7,29.0
112,2000-04-22,wk8,25.0
112,2000-04-22,wk9,29.0
112,2000-04-22,wk10,26.0
112,2000-04-22,wk11,24.0
112,2000-04-22,wk12,33.0
112,2000-04-22,wk13,46.0
112,2000-04-22,wk14,48.0
112,2000-04-22,wk15,57.0
112,2000-04-22,wk16,62.0
112,2000-04-22,wk17,74.0
112,2000-04-22,wk18,82.0
112,2000-04-22,wk19,85.0
112,2000-04-22,wk20,87.0
113,2000-02-19,wk1,68.0
113,2000-02-19,wk2,51.0
113,2000-02-19,wk3,47.0
113,2000-02-19,wk4,36.0
113,2000-02-19,wk5,30.0
113,2000-02-19,wk6,20.0
113,2000-02-19,wk7,15.0
113,2000-02-19,wk8,12.0
113,2000-02-19,wk9,8.0
113,2000-02-19,wk10,7.0
113,2000-02-19,wk11,7.0
113,2000-02-19,wk12,7.0
113,2000-02-19,wk13,6.0
113,2000-02-19,wk14,5.0
113,2000-02-19,wk15,6.0
113,2000-02-19,wk16,9.0
113,2000-02-19,wk17,10.0
113,2000-02-19,wk18,11.0
113,2000-02-19,wk19,14.0
113,2000-02-19,wk20,16.0
113,2000-02-19,wk21,16.0
113,2000-02-19,wk22,16.0
113,2000-02-19,wk23,21.0
113,2000-02-19,wk24,27.0
113,2000-02-19,wk25,34.0
113,2000-02-19,wk26,40.0
113,2000-02-19,wk27,46.0
114,2000-03-11,wk1,81.0
114,2000-03-11,wk2,76.0
114,2000-03-11,wk3,69.0
114,2000-03-11,wk4,67.0
114,2000-03-11,wk5,62.0
114,2000-03-11,wk6,55.0
114,2000-03-11,wk7,52.0
114,2000-03-11,wk8,51.0
114,2000-03-11,wk9,51.0
114,2000-03-11,wk10,48.0
114,2000-03-11,wk11,47.0
114,2000-03-11,wk12,43.0
114,2000-03-11,wk13,42.0
114,2000-03-11,wk14,37.0
114,2000-03-11,wk15,41.0
114,2000-03-11,wk16,50.0
114,2000-03-11,wk17,69.0
114,2000-03-11,wk18,73.0
114,2000-03-11,wk19,77.0
114,2000-03-11,wk20,85.0
115,1999-12-18,wk1,46.0
115,1999-12-18,wk2,29.0
115,1999-12-18,wk3,19.0
115,1999-12-18,wk4,22.0
115,1999-12-18,wk5,36.0
115,1999-12-18,wk6,44.0
115,1999-12-18,wk7,58.0
115,1999-12-18,wk8,58.0
115,1999-12-18,wk9,68.0
115,1999-12-18,wk10,75.0
115,1999-12-18,wk11,94.0
116,2000-04-22,wk1,22.0
116,2000-04-22,wk2,22.0
116,2000-04-22,wk3,20.0
116,2000-04-22,wk4,45.0
116,2000-04-22,wk5,87.0
116,2000-04-22,wk6,71.0
116,2000-04-22,wk7,95.0
117,1999-11-27,wk1,99.0
117,1999-11-27,wk2,100.0
117,1999-11-27,wk3,98.0
117,1999-11-27,wk4,99.0
117,1999-11-27,wk5,99.0
117,1999-11-27,wk6,99.0
117,1999-11-27,wk7,98.0
117,1999-11-27,wk8,90.0
117,1999-11-27,wk9,99.0
117,1999-11-27,wk10,97.0
117,1999-11-27,wk11,91.0
117,1999-11-27,wk12,97.0
118,2000-04-29,wk1,95.0
118,2000-04-29,wk2,88.0
118,2000-04-29,wk3,88.0
118,2000-04-29,wk4,82.0
118,2000-04-29,wk5,82.0
118,2000-04-29,wk6,77.0
118,2000-04-29,wk7,72.0
118,2000-04-29,wk8,67.0
118,2000-04-29,wk9,65.0
118,2000-04-29,wk10,65.0
118,2000-04-29,wk11,65.0
118,2000-04-29,wk12,60.0
118,2000-04-29,wk13,60.0
118,2000-04-29,wk14,53.0
118,2000-04-29,wk15,51.0
118,2000-04-29,wk16,50.0
118,2000-04-29,wk17,57.0
118,2000-04-29,wk18,77.0
118,2000-04-29,wk19,83.0
118,2000-04-29,wk20,89.0
119,2000-06-24,wk1,79.0
119,2000-06-24,wk2,77.0
119,2000-06-24,wk3,74.0
119,2000-06-24,wk4,73.0
119,2000-06-24,wk5,66.0
119,2000-06-24,wk6,62.0
119,2000-06-24,wk7,58.0
119,2000-06-24,wk8,58.0
119,2000-06-24,wk9,61.0
119,2000-06-24,wk10,68.0
119,2000-06-24,wk11,71.0
119,2000-06-24,wk12,71.0
119,2000-06-24,wk13,79.0
119,2000-06-24,wk14,83.0
119,2000-06-24,wk15,85.0
119,2000-06-24,wk16,87.0
119,2000-06-24,wk17,83.0
119,2000-06-24,wk18,90.0
119,2000-06-24,wk19,87.0
119,2000-06-24,wk20,87.0
120,2000-03-18,wk1,100.0
120,2000-03-18,wk2,99.0
120,2000-03-18,wk3,99.0
120,2000-03-18,wk6,98.0
120,2000-03-18,wk7,94.0
120,2000-03-18,wk8,92.0
120,2000-03-18,wk9,95.0
120,2000-03-18,wk10,96.0
121,1999-11-06,wk1,81.0
121,1999-11-06,wk2,68.0
121,1999-11-06,wk3,62.0
121,1999-11-06,wk4,51.0
121,1999-11-06,wk5,42.0
121,1999-11-06,wk6,35.0
121,1999-11-06,wk7,28.0
121,1999-11-06,wk8,28.0
121,1999-11-06,wk9,28.0
121,1999-11-06,wk10,43.0
121,1999-11-06,wk11,30.0
121,1999-11-06,wk12,23.0
121,1999-11-06,wk13,23.0
121,1999-11-06,wk14,21.0
121,1999-11-06,wk15,21.0
121,1999-11-06,wk16,21.0
121,1999-11-06,wk17,5.0
121,1999-11-06,wk18,3.0
121,1999-11-06,wk19,3.0
121,1999-11-06,wk20,4.0
121,1999-11-06,wk21,4.0
121,1999-11-06,wk22,3.0
121,1999-11-06,wk23,3.0
121,1999-11-06,wk24,3.0
121,1999-11-06,wk25,2.0
121,1999-11-06,wk26,2.0
121,1999-11-06,wk27,3.0
121,1999-11-06,wk28,3.0
121,1999-11-06,wk29,2.0
121,1999-11-06,wk30,2.0
121,1999-11-06,wk31,3.0
121,1999-11-06,wk32,4.0
121,1999-11-06,wk33,2.0
121,1999-11-06,wk34,5.0
121,1999-11-06,wk35,8.0
121,1999-11-06,wk36,11.0
121,1999-11-06,wk37,13.0
121,1999-11-06,wk38,14.0
121,1999-11-06,wk39,18.0
121,1999-11-06,wk40,22.0
121,1999-11-06,wk41,23.0
121,1999-11-06,wk42,22.0
121,1999-11-06,wk43,24.0
121,1999-11-06,wk44,30.0
121,1999-11-06,wk45,31.0
121,1999-11-06,wk46,31.0
121,1999-11-06,wk47,38.0
121,1999-11-06,wk48,39.0
121,1999-11-06,wk49,42.0
121,1999-11-06,wk50,49.0
121,1999-11-06,wk51,49.0
121,1999-11-06,wk52,48.0
121,1999-11-06,wk53,47.0
122,2000-08-12,wk1,83.0
122,2000-08-12,wk2,83.0
122,2000-08-12,wk3,73.0
122,2000-08-12,wk4,73.0
122,2000-08-12,wk5,67.0
122,2000-08-12,wk6,60.0
122,2000-08-12,wk7,60.0
122,2000-08-12,wk8,60.0
122,2000-08-12,wk9,57.0
122,2000-08-12,wk10,55.0
122,2000-08-12,wk11,54.0
122,2000-08-12,wk12,69.0
122,2000-08-12,wk13,88.0
122,2000-08-12,wk14,91.0
123,2000-02-19,wk1,69.0
123,2000-02-19,wk2,49.0
123,2000-02-19,wk3,49.0
123,2000-02-19,wk4,34.0
123,2000-02-19,wk5,34.0
123,2000-02-19,wk6,34.0
123,2000-02-19,wk7,30.0
123,2000-02-19,wk8,27.0
123,2000-02-19,wk9,36.0
123,2000-02-19,wk10,41.0
123,2000-02-19,wk11,53.0
123,2000-02-19,wk12,56.0
123,2000-02-19,wk13,80.0
123,2000-02-19,wk14,100.0
124,2000-03-25,wk1,84.0
124,2000-03-25,wk2,84.0
124,2000-03-25,wk3,93.0
124,2000-03-25,wk4,98.0
125,2000-02-19,wk1,77.0
125,2000-02-19,wk2,75.0
125,2000-02-19,wk3,71.0
125,2000-02-19,wk4,65.0
125,2000-02-19,wk5,65.0
125,2000-02-19,wk6,70.0
125,2000-02-19,wk7,69.0
125,2000-02-19,wk8,77.0
125,2000-02-19,wk9,79.0
125,2000-02-19,wk10,90.0
125,2000-02-19,wk11,92.0
125,2000-02-19,wk12,95.0
125,2000-02-19,wk13,100.0
126,2000-06-17,wk1,74.0
126,2000-06-17,wk2,68.0
126,2000-06-17,wk3,68.0
126,2000-06-17,wk4,67.0
126,2000-06-17,wk5,59.0
126,2000-06-17,wk6,59.0
126,2000-06-17,wk7,60.0
126,2000-06-17,wk8,52.0
126,2000-06-17,wk9,54.0
126,2000-06-17,wk10,56.0
126,2000-06-17,wk11,59.0
126,2000-06-17,wk12,70.0
126,2000-06-17,wk13,69.0
126,2000-06-17,wk14,81.0
126,2000-06-17,wk15,87.0
126,2000-06-17,wk16,95.0
126,2000-06-17,wk17,98.0
126,2000-06-17,wk18,100.0
126,2000-06-17,wk20,97.0
127,2000-02-19,wk1,83.0
127,2000-02-19,wk2,83.0
127,2000-02-19,wk3,83.0
127,2000-02-19,wk4,40.0
127,2000-02-19,wk5,28.0
127,2000-02-19,wk6,27.0
127,2000-02-19,wk7,28.0
127,2000-02-19,wk8,36.0
127,2000-02-19,wk9,53.0
127,2000-02-19,wk10,73.0
127,2000-02-19,wk11,82.0
128,1999-09-04,wk1,81.0
128,1999-09-04,wk2,68.0
128,1999-09-04,wk3,44.0
128,1999-09-04,wk4,16.0
128,1999-09-04,wk5,11.0
128,1999-09-04,wk6,9.0
128,1999-09-04,wk7,8.0
128,1999-09-04,wk8,7.0
128,1999-09-04,wk9,8.0
128,1999-09-04,wk10,7.0
128,1999-09-04,wk11,8.0
128,1999-09-04,wk12,8.0
128,1999-09-04,wk13,6.0
128,1999-09-04,wk14,6.0
128,1999-09-04,wk15,5.0
128,1999-09-04,wk16,5.0
128,1999-09-04,wk17,5.0
128,1999-09-04,wk18,5.0
128,1999-09-04,wk19,4.0
128,1999-09-04,wk20,6.0
128,1999-09-04,wk21,10.0
128,1999-09-04,wk22,10.0
128,1999-09-04,wk23,11.0
128,1999-09-04,wk24,20.0
128,1999-09-04,wk25,22.0
128,1999-09-04,wk26,27.0
128,1999-09-04,wk27,34.0
128,1999-09-04,wk28,49.0
129,2000-06-17,wk1,71.0
129,2000-06-17,wk2,71.0
129,2000-06-17,wk3,71.0
129,2000-06-17,wk4,71.0
129,2000-06-17,wk5,70.0
129,2000-06-17,wk6,75.0
129,2000-06-17,wk7,77.0
129,2000-06-17,wk8,88.0
129,2000-06-17,wk9,91.0
130,1999-10-09,wk1,84.0
130,1999-10-09,wk2,61.0
130,1999-10-09,wk3,45.0
130,1999-10-09,wk4,43.0
130,1999-10-09,wk5,40.0
130,1999-10-09,wk6,38.0
130,1999-10-09,wk7,36.0
130,1999-10-09,wk8,31.0
130,1999-10-09,wk9,34.0
130,1999-10-09,wk10,34.0
130,1999-10-09,wk11,40.0
130,1999-10-09,wk12,36.0
130,1999-10-09,wk13,36.0
130,1999-10-09,wk14,23.0
130,1999-10-09,wk15,41.0
130,1999-10-09,wk16,62.0
130,1999-10-09,wk17,70.0
130,1999-10-09,wk18,71.0
130,1999-10-09,wk19,79.0
130,1999-10-09,wk20,78.0
131,1999-12-04,wk1,86.0
131,1999-12-04,wk2,66.0
131,1999-12-04,wk3,50.0
131,1999-12-04,wk4,42.0
131,1999-12-04,wk5,42.0
131,1999-12-04,wk6,40.0
131,1999-12-04,wk7,35.0
131,1999-12-04,wk8,46.0
131,1999-12-04,wk9,45.0
131,1999-12-04,wk10,54.0
131,1999-12-04,wk11,73.0
131,1999-12-04,wk12,89.0
132,2000-06-10,wk1,75.0
132,2000-06-10,wk2,75.0
132,2000-06-10,wk3,67.0
132,2000-06-10,wk4,73.0
132,2000-06-10,wk5,64.0
132,2000-06-10,wk6,56.0
132,2000-06-10,wk7,54.0
132,2000-06-10,wk8,54.0
132,2000-06-10,wk9,54.0
132,2000-06-10,wk10,48.0
132,2000-06-10,wk11,47.0
132,2000-06-10,wk12,50.0
132,2000-06-10,wk13,60.0
132,2000-06-10,wk14,68.0
132,2000-06-10,wk15,73.0
132,2000-06-10,wk16,81.0
132,2000-06-10,wk17,92.0
132,2000-06-10,wk18,90.0
133,2000-04-01,wk1,63.0
133,2000-04-01,wk2,45.0
133,2000-04-01,wk3,34.0
133,2000-04-01,wk4,23.0
133,2000-04-01,wk5,17.0
133,2000-04-01,wk6,12.0
133,2000-04-01,wk7,9.0
133,2000-04-01,wk8,8.0
133,2000-04-01,wk9,8.0
133,2000-04-01,wk10,6.0
133,2000-04-01,wk11,5.0
133,2000-04-01,wk12,4.0
133,2000-04-01,wk13,1.0
133,2000-04-01,wk14,1.0
133,2000-04-01,wk15,1.0
133,2000-04-01,wk16,3.0
133,2000-04-01,wk17,11.0
133,2000-04-01,wk18,14.0
133,2000-04-01,wk19,24.0
133,2000-04-01,wk20,28.0
134,1999-12-04,wk1,90.0
134,1999-12-04,wk2,84.0
134,1999-12-04,wk3,79.0
134,1999-12-04,wk4,67.0
134,1999-12-04,wk5,67.0
134,1999-12-04,wk6,39.0
134,1999-12-04,wk7,33.0
134,1999-12-04,wk8,32.0
134,1999-12-04,wk9,38.0
134,1999-12-04,wk10,38.0
134,1999-12-04,wk11,49.0
134,1999-12-04,wk12,51.0
134,1999-12-04,wk13,61.0
134,1999-12-04,wk14,61.0
134,1999-12-04,wk15,66.0
134,1999-12-04,wk16,88.0
134,1999-12-04,wk17,96.0
135,1999-12-25,wk1,96.0
135,1999-12-25,wk2,96.0
135,1999-12-25,wk3,69.0
135,1999-12-25,wk4,74.0
135,1999-12-25,wk5,72.0
135,1999-12-25,wk6,62.0
135,1999-12-25,wk7,49.0
135,1999-12-25,wk8,45.0
135,1999-12-25,wk9,38.0
135,1999-12-25,wk10,34.0
135,1999-12-25,wk11,38.0
135,1999-12-25,wk12,45.0
135,1999-12-25,wk13,47.0
135,1999-12-25,wk14,58.0
135,1999-12-25,wk15,68.0
135,1999-12-25,wk16,88.0
135,1999-12-25,wk17,99.0
136,2000-09-16,wk1,85.0
136,2000-09-16,wk2,74.0
136,2000-09-16,wk3,61.0
136,2000-09-16,wk4,37.0
136,2000-09-16,wk5,27.0
136,2000-09-16,wk6,22.0
136,2000-09-16,wk7,22.0
136,2000-09-16,wk8,16.0
136,2000-09-16,wk9,14.0
136,2000-09-16,wk10,11.0
136,2000-09-16,wk11,11.0
136,2000-09-16,wk12,14.0
136,2000-09-16,wk13,17.0
136,2000-09-16,wk14,18.0
136,2000-09-16,wk15,18.0
136,2000-09-16,wk16,21.0
136,2000-09-16,wk17,30.0
136,2000-09-16,wk18,30.0
136,2000-09-16,wk19,42.0
136,2000-09-16,wk20,53.0
137,2000-06-24,wk1,76.0
137,2000-06-24,wk2,74.0
137,2000-06-24,wk3,68.0
137,2000-06-24,wk4,63.0
137,2000-06-24,wk5,57.0
137,2000-06-24,wk6,49.0
137,2000-06-24,wk7,44.0
137,2000-06-24,wk8,39.0
137,2000-06-24,wk9,39.0
137,2000-06-24,wk10,38.0
137,2000-06-24,wk11,37.0
137,2000-06-24,wk12,37.0
137,2000-06-24,wk13,40.0
137,2000-06-24,wk14,47.0
137,2000-06-24,wk15,62.0
137,2000-06-24,wk16,64.0
137,2000-06-24,wk17,75.0
137,2000-06-24,wk18,80.0
137,2000-06-24,wk19,84.0
137,2000-06-24,wk20,89.0
138,1999-11-13,wk1,79.0
138,1999-11-13,wk2,73.0
138,1999-11-13,wk3,70.0
138,1999-11-13,wk4,64.0
138,1999-11-13,wk5,63.0
138,1999-11-13,wk6,57.0
138,1999-11-13,wk7,55.0
138,1999-11-13,wk8,55.0
138,1999-11-13,wk9,63.0
138,1999-11-13,wk10,52.0
138,1999-11-13,wk11,43.0
138,1999-11-13,wk12,47.0
138,1999-11-13,wk13,55.0
138,1999-11-13,wk14,78.0
138,1999-11-13,wk15,95.0
138,1999-11-13,wk16,100.0
138,1999-11-13,wk18,100.0
139,2000-11-04,wk1,75.0
139,2000-11-04,wk2,59.0
139,2000-11-04,wk3,59.0
139,2000-11-04,wk4,54.0
139,2000-11-04,wk5,50.0
139,2000-11-04,wk6,49.0
139,2000-11-04,wk7,47.0
139,2000-11-04,wk8,45.0
139,2000-11-04,wk9,49.0
139,2000-11-04,wk10,69.0
139,2000-11-04,wk11,63.0
139,2000-11-04,wk12,67.0
139,2000-11-04,wk13,77.0
139,2000-11-04,wk14,89.0
139,2000-11-04,wk15,99.0
140,1999-12-11,wk1,54.0
140,1999-12-11,wk2,32.0
140,1999-12-11,wk3,17.0
140,1999-12-11,wk4,17.0
140,1999-12-11,wk5,15.0
140,1999-12-11,wk6,18.0
140,1999-12-11,wk7,18.0
140,1999-12-11,wk8,18.0
140,1999-12-11,wk9,18.0
140,1999-12-11,wk10,25.0
140,1999-12-11,wk11,24.0
140,1999-12-11,wk12,24.0
140,1999-12-11,wk13,26.0
140,1999-12-11,wk14,33.0
140,1999-12-11,wk15,44.0
140,1999-12-11,wk16,51.0
140,1999-12-11,wk17,53.0
140,1999-12-11,wk18,65.0
140,1999-12-11,wk19,69.0
140,1999-12-11,wk20,77.0
141,2000-05-06,wk1,77.0
141,2000-05-06,wk2,66.0
141,2000-05-06,wk3,55.0
141,2000-05-06,wk4,45.0
141,2000-05-06,wk5,38.0
141,2000-05-06,wk6,42.0
141,2000-05-06,wk7,33.0
141,2000-05-06,wk8,29.0
141,2000-05-06,wk9,28.0
141,2000-05-06,wk10,26.0
141,2000-05-06,wk11,23.0
141,2000-05-06,wk12,15.0
141,2000-05-06,wk13,11.0
141,2000-05-06,wk14,14.0
141,2000-05-06,wk15,14.0
141,2000-05-06,wk16,17.0
141,2000-05-06,wk17,20.0
141,2000-05-06,wk18,20.0
141,2000-05-06,wk19,21.0
141,2000-05-06,wk20,23.0
141,2000-05-06,wk21,24.0
141,2000-05-06,wk22,29.0
141,2000-05-06,wk23,36.0
141,2000-05-06,wk24,47.0
142,2000-06-17,wk1,59.0
142,2000-06-17,wk2,52.0
142,2000-06-17,wk3,43.0
142,2000-06-17,wk4,30.0
142,2000-06-17,wk5,29.0
142,2000-06-17,wk6,22.0
142,2000-06-17,wk7,15.0
142,2000-06-17,wk8,10.0
142,2000-06-17,wk9,10.0
142,2000-06-17,wk10,5.0
142,2000-06-17,wk11,1.0
142,2000-06-17,wk12,1.0
142,2000-06-17,wk13,1.0
142,2000-06-17,wk14,2.0
142,2000-06-17,wk15,2.0
142,2000-06-17,wk16,3.0
142,2000-06-17,wk17,3.0
142,2000-06-17,wk18,7.0
142,2000-06-17,wk19,8.0
142,2000-06-17,wk20,20.0
142,2000-06-17,wk21,25.0
142,2000-06-17,wk22,37.0
142,2000-06-17,wk23,40.0
142,2000-06-17,wk24,41.0
143,2000-02-26,wk1,72.0
143,2000-02-26,wk2,58.0
143,2000-02-26,wk3,55.0
143,2000-02-26,wk4,55.0
143,2000-02-26,wk5,63.0
143,2000-02-26,wk6,74.0
143,2000-02-26,wk7,86.0
